TIMESTAMP;ENTITY_ID;LOCATION
2013-10-20 08:55:30.945;Ch102;room
2013-10-20 08:55:34.339;Ch102;room
2013-10-20 08:55:34.790;Ch102;room
2013-10-20 08:55:35.952;Ch102;room
2013-10-20 08:55:36.072;Ch102;room
2013-10-20 08:55:38.355;Ch101;kitchen
2013-10-20 08:55:39.737;Ch102;room
2013-10-20 08:55:41.239;Ch102;room
2013-10-20 08:55:42.241;Ch101;kitchen
2013-10-20 08:55:42.371;Ch101;kitchen
2013-10-20 08:55:43.022;Ch102;room
2013-10-20 08:55:44.945;Ch102;room
2013-10-20 08:55:47.879;Ch101;kitchen
2013-10-20 08:55:48.189;Ch101;kitchen
2013-10-20 08:55:48.310;Ch102;room
2013-10-20 08:55:50.162;Ch102;room
2013-10-20 08:55:56.301;Ch101;kitchen
2013-10-20 08:55:58.694;Ch101;kitchen
2013-10-20 08:56:02.630;Ch101;kitchen
2013-10-20 08:56:03.962;Ch101;kitchen
2013-10-20 08:56:09.710;Ch102;room
2013-10-20 08:56:14.928;Ch102;room
2013-10-20 08:56:17.952;Ch102;room
2013-10-20 08:56:19.064;Ch102;room
2013-10-20 08:56:20.486;Ch101;kitchen
2013-10-20 08:56:28.567;Ch101;kitchen
2013-10-20 08:57:31.308;Ch102;room
2013-10-20 08:57:36.495;Ch102;room
2013-10-20 08:57:38.238;Ch102;room
2013-10-20 08:57:40.491;Ch102;room
2013-10-20 08:57:43.235;Ch102;room
2013-10-20 08:57:46.049;Ch102;room
2013-10-20 08:57:46.339;Ch102;room
2013-10-20 08:57:52.819;Ch102;room
2013-10-20 08:57:57.986;Ch102;room
2013-10-20 08:57:58.567;Ch102;room
2013-10-20 08:58:03.724;Ch102;room
2013-10-20 08:58:04.055;Ch104;dinner
2013-10-20 08:58:04.125;Ch102;room
2013-10-20 08:58:05.277;Ch104;dinner
2013-10-20 08:58:09.202;Ch102;room
2013-10-20 08:58:10.254;Ch102;room
2013-10-20 08:58:11.766;Ch104;dinner
2013-10-20 08:58:15.411;Ch102;room
2013-10-20 08:58:16.813;Ch102;room
2013-10-20 08:58:21.971;Ch102;room
2013-10-20 08:58:22.351;Ch102;room
2013-10-20 08:58:27.799;Ch102;room
2013-10-20 08:58:28.019;Ch102;room
2013-10-20 08:58:33.197;Ch102;room
2013-10-20 08:58:35.420;Ch102;room
2013-10-20 08:58:36.171;Ch104;dinner
2013-10-20 08:58:40.577;Ch102;room
2013-10-20 08:58:41.328;Ch102;room
2013-10-20 08:58:41.759;Ch104;dinner
2013-10-20 08:58:46.496;Ch102;room
2013-10-20 08:58:48.459;Ch102;room
2013-10-20 08:58:53.616;Ch102;room
2013-10-20 08:58:54.718;Ch102;room
2013-10-20 08:58:59.875;Ch102;room
2013-10-20 08:59:02.098;Ch102;room
2013-10-20 08:59:07.266;Ch102;room
2013-10-20 08:59:11.111;Ch104;dinner
2013-10-20 08:59:12.453;Ch102;room
2013-10-20 08:59:13.475;Ch102;room
2013-10-20 08:59:18.632;Ch102;room
2013-10-20 08:59:19.353;Ch102;room
2013-10-20 08:59:24.520;Ch102;room
2013-10-20 08:59:25.111;Ch102;room
2013-10-20 08:59:30.269;Ch102;room
2013-10-20 08:59:30.900;Ch102;room
2013-10-20 08:59:36.057;Ch102;room
2013-10-20 08:59:36.938;Ch102;room
2013-10-20 08:59:42.106;Ch102;room
2013-10-20 08:59:45.190;Ch102;room
2013-10-20 08:59:50.087;Ch102;room
2013-10-20 08:59:55.305;Ch102;room
2013-10-20 08:59:57.057;Ch102;room
2013-10-20 09:00:02.215;Ch102;room
2013-10-20 09:00:03.927;Ch102;room
2013-10-20 09:00:09.075;Ch102;room
2013-10-20 09:00:10.096;Ch102;room
2013-10-20 09:00:15.213;Ch102;room
2013-10-20 09:00:15.754;Ch102;room
2013-10-20 09:00:20.902;Ch102;room
2013-10-20 09:00:22.804;Ch102;room
2013-10-20 09:00:27.972;Ch102;room
2013-10-20 09:00:29.864;Ch102;room
2013-10-20 09:00:35.032;Ch102;room
2013-10-20 09:00:40.259;Ch102;room
2013-10-20 09:00:41.071;Ch102;room
2013-10-20 09:00:46.158;Ch102;room
2013-10-20 09:00:48.111;Ch102;room
2013-10-20 09:00:53.278;Ch102;room
2013-10-20 09:00:53.769;Ch102;room
2013-10-20 09:00:56.352;Ch102;room
2013-10-20 09:00:58.926;Ch102;room
2013-10-20 09:01:03.022;Ch102;room
2013-10-20 09:01:05.606;Ch102;room
2013-10-20 09:01:08.180;Ch102;room
2013-10-20 09:01:09.682;Ch104;dinner
2013-10-20 09:01:09.862;Ch102;room
2013-10-20 09:01:11.825;Ch102;room
2013-10-20 09:01:15.039;Ch102;room
2013-10-20 09:01:15.961;Ch104;dinner
2013-10-20 09:01:18.164;Ch102;room
2013-10-20 09:01:20.197;Ch102;room
2013-10-20 09:01:23.842;Ch102;room
2013-10-20 09:01:28.158;Ch102;room
2013-10-20 09:01:30.522;Ch102;room
2013-10-20 09:01:31.543;Ch104;dinner
2013-10-20 09:01:33.456;Ch102;room
2013-10-20 09:01:33.656;Ch102;room
2013-10-20 09:01:35.669;Ch102;room
2013-10-20 09:01:36.060;Ch102;room
2013-10-20 09:01:36.751;Ch104;dinner
2013-10-20 09:01:37.351;Ch102;room
2013-10-20 09:01:38.854;Ch102;room
2013-10-20 09:01:40.196;Ch104;dinner
2013-10-20 09:01:41.217;Ch102;room
2013-10-20 09:01:43.420;Ch102;room
2013-10-20 09:01:43.841;Ch102;room
2013-10-20 09:01:45.343;Ch104;dinner
2013-10-20 09:01:45.703;Ch104;dinner
2013-10-20 09:01:48.828;Ch102;room
2013-10-20 09:01:50.070;Ch102;room
2013-10-20 09:01:50.731;Ch104;dinner
2013-10-20 09:01:52.013;Ch104;dinner
2013-10-20 09:01:56.990;Ch104;dinner
2013-10-20 09:01:57.761;Ch102;room
2013-10-20 09:01:59.423;Ch104;dinner
2013-10-20 09:02:02.928;Ch102;room
2013-10-20 09:02:04.390;Ch102;room
2013-10-20 09:02:04.571;Ch104;dinner
2013-10-20 09:02:05.512;Ch104;dinner
2013-10-20 09:02:09.297;Ch102;room
2013-10-20 09:02:10.649;Ch102;room
2013-10-20 09:02:10.749;Ch104;dinner
2013-10-20 09:02:11.631;Ch104;dinner
2013-10-20 09:02:15.807;Ch102;room
2013-10-20 09:02:16.808;Ch104;dinner
2013-10-20 09:02:16.958;Ch102;room
2013-10-20 09:02:17.980;Ch104;dinner
2013-10-20 09:02:22.016;Ch102;room
2013-10-20 09:02:22.586;Ch102;room
2013-10-20 09:02:23.137;Ch104;dinner
2013-10-20 09:02:26.092;Ch104;dinner
2013-10-20 09:02:27.764;Ch102;room
2013-10-20 09:02:28.165;Ch102;room
2013-10-20 09:02:31.239;Ch104;dinner
2013-10-20 09:02:33.332;Ch102;room
2013-10-20 09:02:34.904;Ch102;room
2013-10-20 09:02:36.677;Ch104;dinner
2013-10-20 09:02:40.072;Ch102;room
2013-10-20 09:02:40.202;Ch102;room
2013-10-20 09:02:41.834;Ch104;dinner
2013-10-20 09:02:45.369;Ch102;room
2013-10-20 09:02:46.581;Ch102;room
2013-10-20 09:02:51.027;Ch104;dinner
2013-10-20 09:02:51.748;Ch102;room
2013-10-20 09:02:56.075;Ch104;dinner
2013-10-20 09:02:57.046;Ch102;room
2013-10-20 09:02:57.326;Ch102;room
2013-10-20 09:03:00.842;Ch104;dinner
2013-10-20 09:03:02.494;Ch102;room
2013-10-20 09:03:03.445;Ch102;room
2013-10-20 09:03:05.839;Ch104;dinner
2013-10-20 09:03:06.640;Ch104;dinner
2013-10-20 09:03:08.613;Ch102;room
2013-10-20 09:03:09.033;Ch102;room
2013-10-20 09:03:11.797;Ch104;dinner
2013-10-20 09:03:11.917;Ch104;dinner
2013-10-20 09:03:14.191;Ch102;room
2013-10-20 09:03:14.741;Ch102;room
2013-10-20 09:03:17.065;Ch104;dinner
2013-10-20 09:03:19.669;Ch104;dinner
2013-10-20 09:03:20.059;Ch102;room
2013-10-20 09:03:20.580;Ch102;room
2013-10-20 09:03:24.976;Ch104;dinner
2013-10-20 09:03:25.737;Ch102;room
2013-10-20 09:03:27.280;Ch104;dinner
2013-10-20 09:03:28.281;Ch102;room
2013-10-20 09:03:32.447;Ch104;dinner
2013-10-20 09:03:33.448;Ch102;room
2013-10-20 09:03:34.219;Ch102;room
2013-10-20 09:03:34.750;Ch104;dinner
2013-10-20 09:03:39.257;Ch102;room
2013-10-20 09:03:39.577;Ch102;room
2013-10-20 09:03:39.998;Ch104;dinner
2013-10-20 09:03:42.441;Ch104;dinner
2013-10-20 09:03:44.745;Ch102;room
2013-10-20 09:03:44.905;Ch102;room
2013-10-20 09:03:47.589;Ch104;dinner
2013-10-20 09:03:49.431;Ch104;dinner
2013-10-20 09:03:50.052;Ch102;room
2013-10-20 09:03:50.843;Ch102;room
2013-10-20 09:03:54.679;Ch104;dinner
2013-10-20 09:03:56.111;Ch102;room
2013-10-20 09:03:56.722;Ch104;dinner
2013-10-20 09:03:57.633;Ch102;room
2013-10-20 09:04:01.879;Ch104;dinner
2013-10-20 09:04:02.781;Ch102;room
2013-10-20 09:04:05.194;Ch102;room
2013-10-20 09:04:06.065;Ch104;dinner
2013-10-20 09:04:10.181;Ch102;room
2013-10-20 09:04:11.383;Ch104;dinner
2013-10-20 09:04:11.834;Ch102;room
2013-10-20 09:04:12.194;Ch104;dinner
2013-10-20 09:04:16.991;Ch102;room
2013-10-20 09:04:17.402;Ch104;dinner
2013-10-20 09:04:19.264;Ch102;room
2013-10-20 09:04:20.817;Ch104;dinner
2013-10-20 09:04:24.412;Ch102;room
2013-10-20 09:04:24.732;Ch102;room
2013-10-20 09:04:25.944;Ch104;dinner
2013-10-20 09:04:27.055;Ch104;dinner
2013-10-20 09:04:29.890;Ch102;room
2013-10-20 09:04:32.193;Ch104;dinner
2013-10-20 09:04:34.646;Ch104;dinner
2013-10-20 09:04:37.711;Ch102;room
2013-10-20 09:04:39.814;Ch104;dinner
2013-10-20 09:04:42.317;Ch104;dinner
2013-10-20 09:04:42.868;Ch102;room
2013-10-20 09:04:46.063;Ch102;room
2013-10-20 09:04:47.445;Ch104;dinner
2013-10-20 09:04:51.230;Ch102;room
2013-10-20 09:04:51.871;Ch104;dinner
2013-10-20 09:04:53.393;Ch102;room
2013-10-20 09:04:57.029;Ch104;dinner
2013-10-20 09:04:58.551;Ch102;room
2013-10-20 09:04:59.752;Ch102;room
2013-10-20 09:05:04.920;Ch102;room
2013-10-20 09:05:05.461;Ch102;room
2013-10-20 09:05:09.617;Ch104;dinner
2013-10-20 09:05:10.668;Ch102;room
2013-10-20 09:05:11.600;Ch102;room
2013-10-20 09:05:14.774;Ch104;dinner
2013-10-20 09:05:16.757;Ch102;room
2013-10-20 09:05:17.077;Ch102;room
2013-10-20 09:05:19.200;Ch104;dinner
2013-10-20 09:05:22.175;Ch102;room
2013-10-20 09:05:22.485;Ch102;room
2013-10-20 09:05:24.348;Ch104;dinner
2013-10-20 09:05:26.811;Ch104;dinner
2013-10-20 09:05:27.603;Ch102;room
2013-10-20 09:05:27.883;Ch102;room
2013-10-20 09:05:31.989;Ch104;dinner
2013-10-20 09:05:33.010;Ch102;room
2013-10-20 09:05:33.741;Ch102;room
2013-10-20 09:05:38.909;Ch102;room
2013-10-20 09:05:40.651;Ch102;room
2013-10-20 09:05:41.032;Ch104;dinner
2013-10-20 09:05:45.819;Ch102;room
2013-10-20 09:05:46.109;Ch104;dinner
2013-10-20 09:05:46.179;Ch102;room
2013-10-20 09:05:47.912;Ch104;dinner
2013-10-20 09:05:51.307;Ch102;room
2013-10-20 09:05:51.687;Ch102;room
2013-10-20 09:05:53.069;Ch104;dinner
2013-10-20 09:05:53.640;Ch104;dinner
2013-10-20 09:05:56.855;Ch102;room
2013-10-20 09:05:57.636;Ch102;room
2013-10-20 09:05:58.687;Ch104;dinner
2013-10-20 09:05:59.408;Ch104;dinner
2013-10-20 09:06:02.853;Ch102;room
2013-10-20 09:06:03.354;Ch102;room
2013-10-20 09:06:04.556;Ch104;dinner
2013-10-20 09:06:05.767;Ch104;dinner
2013-10-20 09:06:08.511;Ch102;room
2013-10-20 09:06:09.813;Ch102;room
2013-10-20 09:06:10.915;Ch104;dinner
2013-10-20 09:06:12.377;Ch104;dinner
2013-10-20 09:06:15.161;Ch102;room
2013-10-20 09:06:17.534;Ch104;dinner
2013-10-20 09:06:17.835;Ch102;room
2013-10-20 09:06:17.925;Ch104;dinner
2013-10-20 09:06:22.942;Ch102;room
2013-10-20 09:06:23.072;Ch104;dinner
2013-10-20 09:06:25.886;Ch102;room
2013-10-20 09:06:31.044;Ch102;room
2013-10-20 09:06:31.374;Ch102;room
2013-10-20 09:06:36.532;Ch102;room
2013-10-20 09:06:37.243;Ch102;room
2013-10-20 09:06:42.370;Ch102;room
2013-10-20 09:06:43.091;Ch102;room
2013-10-20 09:06:43.512;Ch104;dinner
2013-10-20 09:06:48.158;Ch102;room
2013-10-20 09:06:48.659;Ch104;dinner
2013-10-20 09:06:49.490;Ch102;room
2013-10-20 09:06:52.014;Ch104;dinner
2013-10-20 09:06:54.658;Ch102;room
2013-10-20 09:06:55.429;Ch102;room
2013-10-20 09:06:57.161;Ch104;dinner
2013-10-20 09:06:58.403;Ch104;dinner
2013-10-20 09:07:00.436;Ch102;room
2013-10-20 09:07:03.551;Ch104;dinner
2013-10-20 09:07:04.151;Ch104;dinner
2013-10-20 09:07:04.472;Ch102;room
2013-10-20 09:07:09.309;Ch104;dinner
2013-10-20 09:07:09.659;Ch102;room
2013-10-20 09:07:10.601;Ch104;dinner
2013-10-20 09:07:15.317;Ch102;room
2013-10-20 09:07:15.748;Ch104;dinner
2013-10-20 09:07:16.479;Ch104;dinner
2013-10-20 09:07:20.685;Ch102;room
2013-10-20 09:07:21.637;Ch104;dinner
2013-10-20 09:07:22.307;Ch102;room
2013-10-20 09:07:23.029;Ch104;dinner
2013-10-20 09:07:27.455;Ch102;room
2013-10-20 09:07:28.086;Ch102;room
2013-10-20 09:07:28.186;Ch104;dinner
2013-10-20 09:07:33.263;Ch102;room
2013-10-20 09:07:33.363;Ch104;dinner
2013-10-20 09:07:33.604;Ch102;room
2013-10-20 09:07:38.521;Ch104;dinner
2013-10-20 09:07:38.791;Ch104;dinner
2013-10-20 09:07:38.791;Ch102;room
2013-10-20 09:07:43.798;Ch104;dinner
2013-10-20 09:07:43.959;Ch102;room
2013-10-20 09:07:44.499;Ch102;room
2013-10-20 09:07:49.597;Ch102;room
2013-10-20 09:07:49.827;Ch102;room
2013-10-20 09:07:51.339;Ch104;dinner
2013-10-20 09:07:54.974;Ch102;room
2013-10-20 09:07:56.046;Ch102;room
2013-10-20 09:07:56.457;Ch104;dinner
2013-10-20 09:07:58.309;Ch104;dinner
2013-10-20 09:08:01.213;Ch102;room
2013-10-20 09:08:01.614;Ch102;room
2013-10-20 09:08:03.597;Ch104;dinner
2013-10-20 09:08:05.099;Ch104;dinner
2013-10-20 09:08:06.842;Ch102;room
2013-10-20 09:08:09.325;Ch102;room
2013-10-20 09:08:10.256;Ch104;dinner
2013-10-20 09:08:12.369;Ch104;dinner
2013-10-20 09:08:14.493;Ch102;room
2013-10-20 09:08:16.926;Ch102;room
2013-10-20 09:08:17.527;Ch104;dinner
2013-10-20 09:08:19.530;Ch104;dinner
2013-10-20 09:08:22.194;Ch102;room
2013-10-20 09:08:22.254;Ch102;room
2013-10-20 09:08:24.687;Ch104;dinner
2013-10-20 09:08:25.248;Ch104;dinner
2013-10-20 09:08:27.411;Ch102;room
2013-10-20 09:08:30.385;Ch104;dinner
2013-10-20 09:08:32.358;Ch104;dinner
2013-10-20 09:08:32.659;Ch102;room
2013-10-20 09:08:34.902;Ch102;room
2013-10-20 09:08:36.965;Ch104;dinner
2013-10-20 09:08:37.676;Ch104;dinner
2013-10-20 09:08:40.069;Ch102;room
2013-10-20 09:08:41.942;Ch102;room
2013-10-20 09:08:42.282;Ch104;dinner
2013-10-20 09:08:43.434;Ch102;room
2013-10-20 09:08:44.245;Ch104;dinner
2013-10-20 09:08:48.602;Ch102;room
2013-10-20 09:08:48.962;Ch102;room
2013-10-20 09:08:49.303;Ch102;room
2013-10-20 09:08:55.071;Ch102;room
2013-10-20 09:08:56.723;Ch104;dinner
2013-10-20 09:08:59.968;Ch104;dinner
2013-10-20 09:09:00.328;Ch102;room
2013-10-20 09:09:14.198;Ch104;dinner
2013-10-20 09:09:21.188;Ch102;room
2013-10-20 09:09:26.296;Ch102;room
2013-10-20 09:09:40.196;Ch102;room
2013-10-20 09:09:45.363;Ch102;room
2013-10-20 09:09:46.264;Ch102;room
2013-10-20 09:09:47.326;Ch102;room
2013-10-20 09:09:47.767;Ch102;room
2013-10-20 09:09:51.422;Ch102;room
2013-10-20 09:09:52.523;Ch102;room
2013-10-20 09:09:53.505;Ch102;room
2013-10-20 09:09:58.702;Ch102;room
2013-10-20 09:10:06.313;Ch102;room
2013-10-20 09:10:11.521;Ch102;room
2013-10-20 09:10:12.943;Ch102;room
2013-10-20 09:10:15.677;Ch102;room
2013-10-20 09:10:18.150;Ch102;room
2013-10-20 09:10:26.092;Ch102;room
2013-10-20 09:10:31.079;Ch102;room
2013-10-20 09:10:44.859;Ch104;dinner
2013-10-20 09:10:46.221;Ch102;room
2013-10-20 09:10:51.388;Ch102;room
2013-10-20 09:10:51.729;Ch102;room
2013-10-20 09:10:55.294;Ch102;room
2013-10-20 09:10:57.006;Ch102;room
2013-10-20 09:11:00.641;Ch102;room
2013-10-20 09:11:00.742;Ch102;room
2013-10-20 09:11:01.332;Ch102;room
2013-10-20 09:11:04.367;Ch102;room
2013-10-20 09:11:05.649;Ch102;room
2013-10-20 09:11:06.470;Ch102;room
2013-10-20 09:11:08.322;Ch102;room
2013-10-20 09:11:09.644;Ch102;room
2013-10-20 09:11:09.745;Ch102;room
2013-10-20 09:11:15.663;Ch102;room
2013-10-20 09:11:31.065;Ch102;room
2013-10-20 09:11:35.331;Ch102;room
2013-10-20 09:11:36.303;Ch102;room
2013-10-20 09:11:42.502;Ch102;room
2013-10-20 09:11:44.665;Ch102;room
2013-10-20 09:11:45.546;Ch102;room
2013-10-20 09:11:48.751;Ch102;room
2013-10-20 09:11:50.183;Ch102;room
2013-10-20 09:11:54.369;Ch102;room
2013-10-20 09:11:55.350;Ch102;room
2013-10-20 09:11:55.851;Ch104;dinner
2013-10-20 09:12:04.283;Ch102;room
2013-10-20 09:12:07.478;Ch102;room
2013-10-20 09:12:08.579;Ch104;dinner
2013-10-20 09:12:12.675;Ch102;room
2013-10-20 09:12:13.416;Ch102;room
2013-10-20 09:12:18.604;Ch102;room
2013-10-20 09:12:20.336;Ch102;room
2013-10-20 09:12:22.649;Ch102;room
2013-10-20 09:12:25.443;Ch102;room
2013-10-20 09:12:27.807;Ch102;room
2013-10-20 09:12:33.094;Ch102;room
2013-10-20 09:12:38.652;Ch104;dinner
2013-10-20 09:12:39.003;Ch102;room
2013-10-20 09:12:48.847;Ch104;dinner
2013-10-20 09:13:33.571;Ch104;dinner
2013-10-20 09:14:14.751;Ch102;room
2013-10-20 09:14:47.668;Ch102;room
2013-10-20 09:14:57.993;Ch104;dinner
2013-10-20 09:15:01.638;Ch104;dinner
2013-10-20 09:15:04.843;Ch104;dinner
2013-10-20 09:15:10.060;Ch104;dinner
2013-10-20 09:15:10.881;Ch104;dinner
2013-10-20 09:15:16.049;Ch104;dinner
2013-10-20 09:15:17.481;Ch104;dinner
2013-10-20 09:15:22.718;Ch104;dinner
2013-10-20 09:15:23.099;Ch104;dinner
2013-10-20 09:15:28.266;Ch104;dinner
2013-10-20 09:15:29.508;Ch104;dinner
2013-10-20 09:15:31.170;Ch104;dinner
2013-10-20 09:15:34.665;Ch104;dinner
2013-10-20 09:15:41.605;Ch104;dinner
2013-10-20 09:15:44.440;Ch104;dinner
2013-10-20 09:15:49.106;Ch104;dinner
2013-10-20 09:15:49.577;Ch104;dinner
2013-10-20 09:15:54.814;Ch104;dinner
2013-10-20 09:15:57.859;Ch104;dinner
2013-10-20 09:16:03.016;Ch104;dinner
2013-10-20 09:16:06.051;Ch104;dinner
2013-10-20 09:16:11.178;Ch104;dinner
2013-10-20 09:16:11.689;Ch104;dinner
2013-10-20 09:16:13.972;Ch104;dinner
2013-10-20 09:16:16.856;Ch104;dinner
2013-10-20 09:16:17.147;Ch104;dinner
2013-10-20 09:16:22.224;Ch104;dinner
2013-10-20 09:16:23.746;Ch104;dinner
2013-10-20 09:16:28.903;Ch104;dinner
2013-10-20 09:16:29.755;Ch104;dinner
2013-10-20 09:16:34.912;Ch104;dinner
2013-10-20 09:16:36.084;Ch104;dinner
2013-10-20 09:16:41.251;Ch104;dinner
2013-10-20 09:16:42.964;Ch104;dinner
2013-10-20 09:16:43.434;Ch104;dinner
2013-10-20 09:16:46.379;Ch104;dinner
2013-10-20 09:16:48.602;Ch104;dinner
2013-10-20 09:16:50.204;Ch104;dinner
2013-10-20 09:16:51.967;Ch104;dinner
2013-10-20 09:16:53.118;Ch104;dinner
2013-10-20 09:16:55.432;Ch104;dinner
2013-10-20 09:16:56.894;Ch104;dinner
2013-10-20 09:17:02.071;Ch104;dinner
2013-10-20 09:17:02.221;Ch104;dinner
2013-10-20 09:17:07.389;Ch104;dinner
2013-10-20 09:17:07.930;Ch102;room
2013-10-20 09:17:08.230;Ch104;dinner
2013-10-20 09:17:13.407;Ch104;dinner
2013-10-20 09:17:13.868;Ch104;dinner
2013-10-20 09:17:18.805;Ch104;dinner
2013-10-20 09:17:26.837;Ch104;dinner
2013-10-20 09:17:32.004;Ch104;dinner
2013-10-20 09:17:34.808;Ch104;dinner
2013-10-20 09:17:36.150;Ch104;dinner
2013-10-20 09:17:39.425;Ch104;dinner
2013-10-20 09:17:39.976;Ch104;dinner
2013-10-20 09:17:40.176;Ch104;dinner
2013-10-20 09:17:45.353;Ch104;dinner
2013-10-20 09:17:46.275;Ch104;dinner
2013-10-20 09:17:51.442;Ch104;dinner
2013-10-20 09:17:51.933;Ch104;dinner
2013-10-20 09:17:57.110;Ch104;dinner
2013-10-20 09:17:58.472;Ch104;dinner
2013-10-20 09:18:03.640;Ch104;dinner
2013-10-20 09:18:03.750;Ch104;dinner
2013-10-20 09:18:08.927;Ch104;dinner
2013-10-20 09:18:10.870;Ch104;dinner
2013-10-20 09:18:16.037;Ch104;dinner
2013-10-20 09:18:16.899;Ch104;dinner
2013-10-20 09:18:17.039;Ch102;room
2013-10-20 09:18:21.445;Ch102;room
2013-10-20 09:18:22.066;Ch104;dinner
2013-10-20 09:18:22.377;Ch102;room
2013-10-20 09:18:23.709;Ch104;dinner
2013-10-20 09:18:25.842;Ch104;dinner
2013-10-20 09:18:26.252;Ch104;dinner
2013-10-20 09:18:28.876;Ch104;dinner
2013-10-20 09:18:29.547;Ch104;dinner
2013-10-20 09:18:30.869;Ch102;room
2013-10-20 09:18:34.714;Ch104;dinner
2013-10-20 09:18:37.719;Ch104;dinner
2013-10-20 09:18:42.886;Ch104;dinner
2013-10-20 09:18:43.237;Ch104;dinner
2013-10-20 09:18:48.354;Ch104;dinner
2013-10-20 09:18:49.015;Ch104;dinner
2013-10-20 09:18:54.192;Ch104;dinner
2013-10-20 09:18:55.144;Ch104;dinner
2013-10-20 09:19:00.321;Ch104;dinner
2013-10-20 09:19:03.626;Ch104;dinner
2013-10-20 09:19:08.783;Ch104;dinner
2013-10-20 09:19:10.265;Ch104;dinner
2013-10-20 09:19:15.433;Ch104;dinner
2013-10-20 09:19:18.507;Ch104;dinner
2013-10-20 09:19:23.665;Ch104;dinner
2013-10-20 09:19:25.307;Ch104;dinner
2013-10-20 09:19:30.475;Ch104;dinner
2013-10-20 09:19:31.516;Ch104;dinner
2013-10-20 09:19:36.673;Ch104;dinner
2013-10-20 09:19:37.374;Ch104;dinner
2013-10-20 09:19:42.562;Ch104;dinner
2013-10-20 09:19:43.653;Ch104;dinner
2013-10-20 09:19:48.821;Ch104;dinner
2013-10-20 09:19:50.844;Ch104;dinner
2013-10-20 09:19:56.001;Ch104;dinner
2013-10-20 09:19:56.382;Ch104;dinner
2013-10-20 09:20:01.369;Ch104;dinner
2013-10-20 09:20:01.749;Ch104;dinner
2013-10-20 09:20:06.747;Ch104;dinner
2013-10-20 09:20:07.668;Ch104;dinner
2013-10-20 09:20:12.815;Ch104;dinner
2013-10-20 09:20:15.369;Ch104;dinner
2013-10-20 09:20:20.537;Ch104;dinner
2013-10-20 09:20:20.827;Ch104;dinner
2013-10-20 09:20:25.994;Ch104;dinner
2013-10-20 09:20:27.366;Ch104;dinner
2013-10-20 09:20:32.534;Ch104;dinner
2013-10-20 09:20:33.405;Ch104;dinner
2013-10-20 09:20:38.572;Ch104;dinner
2013-10-20 09:20:40.635;Ch104;dinner
2013-10-20 09:20:45.823;Ch104;dinner
2013-10-20 09:20:48.737;Ch104;dinner
2013-10-20 09:20:53.904;Ch104;dinner
2013-10-20 09:20:55.837;Ch104;dinner
2013-10-20 09:21:00.995;Ch104;dinner
2013-10-20 09:21:02.907;Ch104;dinner
2013-10-20 09:21:08.065;Ch104;dinner
2013-10-20 09:21:11.670;Ch104;dinner
2013-10-20 09:21:16.837;Ch104;dinner
2013-10-20 09:21:18.089;Ch104;dinner
2013-10-20 09:21:23.257;Ch104;dinner
2013-10-20 09:21:24.789;Ch104;dinner
2013-10-20 09:21:29.946;Ch104;dinner
2013-10-20 09:21:33.001;Ch104;dinner
2013-10-20 09:21:38.218;Ch104;dinner
2013-10-20 09:21:38.679;Ch104;dinner
2013-10-20 09:21:43.836;Ch104;dinner
2013-10-20 09:21:44.197;Ch104;dinner
2013-10-20 09:21:49.364;Ch104;dinner
2013-10-20 09:21:54.582;Ch104;dinner
2013-10-20 09:21:55.323;Ch104;dinner
2013-10-20 09:22:00.480;Ch104;dinner
2013-10-20 09:22:13.369;Ch104;dinner
2013-10-20 09:22:18.556;Ch104;dinner
2013-10-20 09:22:20.169;Ch104;dinner
2013-10-20 09:22:25.326;Ch104;dinner
2013-10-20 09:22:25.636;Ch104;dinner
2013-10-20 09:22:30.794;Ch104;dinner
2013-10-20 09:22:31.445;Ch104;dinner
2013-10-20 09:22:36.522;Ch104;dinner
2013-10-20 09:22:37.213;Ch104;dinner
2013-10-20 09:22:42.370;Ch104;dinner
2013-10-20 09:22:42.761;Ch104;dinner
2013-10-20 09:22:47.848;Ch104;dinner
2013-10-20 09:22:48.680;Ch104;dinner
2013-10-20 09:22:53.847;Ch104;dinner
2013-10-20 09:22:54.448;Ch104;dinner
2013-10-20 09:22:59.615;Ch104;dinner
2013-10-20 09:23:01.077;Ch104;dinner
2013-10-20 09:23:06.235;Ch104;dinner
2013-10-20 09:23:11.422;Ch104;dinner
2013-10-20 09:23:12.554;Ch104;dinner
2013-10-20 09:23:17.721;Ch104;dinner
2013-10-20 09:23:18.232;Ch104;dinner
2013-10-20 09:23:23.389;Ch104;dinner
2013-10-20 09:23:25.262;Ch104;dinner
2013-10-20 09:23:30.430;Ch104;dinner
2013-10-20 09:23:30.730;Ch104;dinner
2013-10-20 09:23:35.887;Ch104;dinner
2013-10-20 09:23:37.850;Ch104;dinner
2013-10-20 09:23:43.008;Ch104;dinner
2013-10-20 09:23:45.862;Ch104;dinner
2013-10-20 09:23:51.029;Ch104;dinner
2013-10-20 09:23:53.002;Ch104;dinner
2013-10-20 09:23:58.169;Ch104;dinner
2013-10-20 09:24:00.833;Ch104;dinner
2013-10-20 09:24:05.991;Ch104;dinner
2013-10-20 09:24:07.503;Ch104;dinner
2013-10-20 09:24:12.670;Ch104;dinner
2013-10-20 09:24:13.271;Ch104;dinner
2013-10-20 09:24:18.429;Ch104;dinner
2013-10-20 09:24:20.462;Ch104;dinner
